health_my,health_my_name,health_opp,health_opp_name,counter_ready,counter_ready_name,action_id,action_name,action_type,macro_group,expected_reward,p_score_for,p_score_against,p_self_drop,p_opp_drop,p_fall,preferred_counter_action,preferred_counter_name,counter_ready_bonus
1,Mid,1,Mid,0,Normal,D12,sink_guard,defense,保守防守,-0.32690387799787735,0.14373479663885355,0.4301907749650241,0.137447269141564,0.04312043899165606,0.032212736778694365,A09,knee_strike,0.0
1,Mid,1,Mid,0,Normal,D13,body_turn_guard,defense,保守防守,-0.5137389045710491,0.1006591975690811,0.5268344999693511,0.16394741483248196,0.028298533480997864,0.09019974014997359,A09,knee_strike,0.0
1,Mid,1,Mid,0,Normal,D14,com_compensation,defense,平衡恢复,0.007160990820025387,0.2790887726776593,0.2642521974736478,0.10324050950563869,0.0837266318032978,0.005631057975399893,A09,knee_strike,0.0
1,Mid,1,Mid,0,Normal,D15,yield_buffer,defense,平衡恢复,-0.3407176491409427,0.12976873191121005,0.4536827731469351,0.06234510757152843,0.038930619573363016,0.01809061239639487,A09,knee_strike,0.0
1,Mid,1,Mid,0,Normal,D16,step_adjust,defense,平衡恢复,-0.0747801871485671,0.23829135546844932,0.29186668496493395,0.11272636745452878,0.07148740664053481,0.019338903715348757,A09,knee_strike,0.0
1,Mid,1,Mid,0,Normal,D17,controlled_fall,defense,平衡恢复,-0.28365650605318243,0.2015334040537523,0.31671972370709134,0.21280579892085147,0.06046002121612569,0.20597168784910186,A09,knee_strike,0.0
1,Mid,1,Mid,0,Normal,D18,rapid_getup,defense,平衡恢复,-0.5045859388469736,0.0641533857698124,0.39772222034819715,0.26163626768258896,0.01924601573094372,0.18289411026605937,A09,knee_strike,0.0
1,Mid,1,Mid,0,Normal,D19,ground_guard,defense,平衡恢复,-0.7136863188729944,0.016246344743008758,0.6127763991105769,0.3867522195669321,0.004873903422902628,0.060866569069582765,A09,knee_strike,0.0
1,Mid,1,Mid,0,Normal,D20,slip_parry_combo,defense,反击防守,-0.2729391438726125,0.15583828760986537,0.4011827746703907,0.07630078234911077,0.046751486282959616,0.03236536955053264,A09,knee_strike,0.0
1,Mid,1,Mid,0,Normal,D21,duck_slip_combo,defense,反击防守,-0.2500127837001955,0.14378216969524957,0.3620273575721154,0.017056415264422975,0.040768998882133096,0.054492705293838276,A09,knee_strike,0.0
1,Mid,1,Mid,0,Normal,D22,block_retreat_combo,defense,反击防守,-0.18137003865679613,0.1947926887186656,0.33922421814903847,0.07205363493699292,0.058437806615599684,0.05106767695842477,A09,knee_strike,0.0
1,Mid,1,Mid,1,CounterReady,A01,straight_punch,attack,试探攻击,0.2703654565729129,0.2917267813748851,0.026858541116060224,0.01627293563579278,0.043759017206232764,0.0,,,0.08152919953885536
1,Mid,1,Mid,1,CounterReady,A02,hook_punch,attack,试探攻击,0.10126622546605624,0.19985546445582988,0.09897073341712563,0.02440940170940171,0.03297615163521193,0.00198784411613442,,,0.02
1,Mid,1,Mid,1,CounterReady,A03,combo_punch,attack,试探攻击,-0.01044576927414975,0.20428385559296472,0.2028448188467462,0.08678898656898658,0.027578320505050238,6.369075758356663e-05,,,0.02
1,Mid,1,Mid,1,CounterReady,A04,swing_punch,attack,试探攻击,-0.009902765964968498,0.19141371139595456,0.18271239530498037,0.04475057038199896,0.040196879393150454,0.026407975907720878,,,0.02
1,Mid,1,Mid,1,CounterReady,A05,front_kick,attack,试探攻击,-0.03652607743855743,0.1727685627143566,0.19925738722458328,0.03254587127158556,0.03239410550894186,0.014935671307167173,,,0.02
1,Mid,1,Mid,1,CounterReady,A06,side_kick,attack,激进攻击,-0.18529675714906096,0.1660675063029248,0.278666279362064,0.03525802546659689,0.03736518891815808,0.10913345788094626,,,0.02
1,Mid,1,Mid,1,CounterReady,A07,spinning_kick,attack,激进攻击,-0.9290134987135686,0.15982758756918722,0.4126808160677967,0.06915997209140066,0.03835862101660493,1.0,,,0.02
1,Mid,1,Mid,1,CounterReady,A08,low_sweep,attack,试探攻击,0.07729675548807695,0.19636753693932604,0.11735019875986806,0.02712155939298796,0.029455130540898905,0.003264622270094341,,,0.02
1,Mid,1,Mid,1,CounterReady,A09,knee_strike,attack,激进攻击,0.2792814062425569,0.3073675495433282,0.044064439322774915,0.009492544915402058,0.09221026486299845,0.000843653682859174,,,0.16
1,Mid,1,Mid,1,CounterReady,A10,punch_kick_combo,attack,试探攻击,-0.30880024684489477,0.12398389649541612,0.40164491317174483,0.11933485435199721,0.013948188355734312,0.015017756670617109,,,0.02
1,Mid,1,Mid,1,CounterReady,A11,five_kick_combo,attack,试探攻击,-0.8875438782070998,0.020744999301683685,0.7983912233575814,0.4610664887493459,0.0018670499371515308,0.026951890132482455,,,0.02
1,Mid,1,Mid,1,CounterReady,A12,body_charge,attack,激进攻击,-0.0721611197165284,0.2011330464376032,0.25341897590705126,0.08136467469038898,0.052797424689870844,0.021136925741756313,,,0.02
1,Mid,1,Mid,1,CounterReady,A13,counter_after_fall,attack,试探攻击,-0.9962875868678696,0.008598785009950618,0.9137274012498118,0.3091857631257631,0.0,0.04376390746694887,,,0.02
1,Mid,1,Mid,1,CounterReady,D01,cross_block,defense,保守防守,-0.4260461528119535,0.10738978034408521,0.48011574839242793,0.22276804997370794,0.03221693410322556,0.02270143520823029,A09,knee_strike,0.0
1,Mid,1,Mid,1,CounterReady,D02,single_parry,defense,保守防守,-0.4584237038534695,0.09392484772225472,0.5068962056306596,0.20216197490165413,0.028177454316676415,0.015903644519506047,A09,knee_strike,0.0
1,Mid,1,Mid,1,CounterReady,D03,elbow_block,defense,保守防守,-0.43716453466576266,0.10183548282446751,0.4928973605220832,0.19693416615287831,0.030550644847340262,0.019143212995581152,A09,knee_strike,0.0
1,Mid,1,Mid,1,CounterReady,D04,downward_block,defense,保守防守,-0.4469761824904756,0.0976759774577903,0.5004428687037902,0.19769806202037454,0.029302793237337088,0.015716772369952562,A09,knee_strike,0.0
1,Mid,1,Mid,1,CounterReady,D05,clamp_block,defense,保守防守,-0.3115461108013299,0.15339253559818197,0.41134989446744624,0.18918970527560722,0.046017760679454595,0.037245317929604574,A09,knee_strike,0.0
1,Mid,1,Mid,1,CounterReady,D06,lateral_slip,defense,反击防守,-0.40251085606259684,0.1037413830798105,0.48403280588942316,0.021621093750000004,0.031122414923943156,0.03599954848921315,A09,knee_strike,0.0
1,Mid,1,Mid,1,CounterReady,D07,duck_evade,defense,反击防守,-0.4100451007218087,0.10738978034408521,0.47901431310096154,0.02213454026442308,0.03221693410322556,0.060353801093571476,A09,knee_strike,0.0
1,Mid,1,Mid,1,CounterReady,D08,back_step,defense,反击防守,0.23625618657600306,0.3432015420550173,0.11460533052884614,0.005555138221153846,0.09849696822699242,0.01631103127065047,A09,knee_strike,0.0
1,Mid,1,Mid,1,CounterReady,D09,spin_evade,defense,反击防守,-0.6076417967895283,0.12039710972106449,0.4850384813701923,0.021251502403846156,0.03611913291631935,0.36712530036253005,A09,knee_strike,0.0
1,Mid,1,Mid,1,CounterReady,D10,orbit_step,defense,反击防守,-0.6046819443921013,0.1037413830798105,0.48403280588942316,0.021621093750000004,0.031122414923943156,0.33774744151832425,A09,knee_strike,0.0
1,Mid,1,Mid,1,CounterReady,D11,head_guard,defense,保守防守,-0.4376451931396853,0.10180138749102446,0.49296292963401445,0.15914627605731668,0.03054041624730734,0.030988774678646934,A09,knee_strike,0.0
1,Mid,1,Mid,1,CounterReady,D12,sink_guard,defense,保守防守,-0.32690387799787735,0.14373479663885355,0.4301907749650241,0.137447269141564,0.04312043899165606,0.032212736778694365,A09,knee_strike,0.0
1,Mid,1,Mid,1,CounterReady,D13,body_turn_guard,defense,保守防守,-0.5137389045710491,0.1006591975690811,0.5268344999693511,0.16394741483248196,0.028298533480997864,0.09019974014997359,A09,knee_strike,0.0
1,Mid,1,Mid,1,CounterReady,D14,com_compensation,defense,平衡恢复,0.007160990820025387,0.2790887726776593,0.2642521974736478,0.10324050950563869,0.0837266318032978,0.005631057975399893,A09,knee_strike,0.0
1,Mid,1,Mid,1,CounterReady,D15,yield_buffer,defense,平衡恢复,-0.3407176491409427,0.12976873191121005,0.4536827731469351,0.06234510757152843,0.038930619573363016,0.01809061239639487,A09,knee_strike,0.0
1,Mid,1,Mid,1,CounterReady,D16,step_adjust,defense,平衡恢复,-0.0747801871485671,0.23829135546844932,0.29186668496493395,0.11272636745452878,0.07148740664053481,0.019338903715348757,A09,knee_strike,0.0
1,Mid,1,Mid,1,CounterReady,D17,controlled_fall,defense,平衡恢复,-0.28365650605318243,0.2015334040537523,0.31671972370709134,0.21280579892085147,0.06046002121612569,0.20597168784910186,A09,knee_strike,0.0
1,Mid,1,Mid,1,CounterReady,D18,rapid_getup,defense,平衡恢复,-0.5045859388469736,0.0641533857698124,0.39772222034819715,0.26163626768258896,0.01924601573094372,0.18289411026605937,A09,knee_strike,0.0
1,Mid,1,Mid,1,CounterReady,D19,ground_guard,defense,平衡恢复,-0.7136863188729944,0.016246344743008758,0.6127763991105769,0.3867522195669321,0.004873903422902628,0.060866569069582765,A09,knee_strike,0.0
1,Mid,1,Mid,1,CounterReady,D20,slip_parry_combo,defense,反击防守,-0.2729391438726125,0.15583828760986537,0.4011827746703907,0.07630078234911077,0.046751486282959616,0.03236536955053264,A09,knee_strike,0.0
1,Mid,1,Mid,1,CounterReady,D21,duck_slip_combo,defense,反击防守,-0.2500127837001955,0.14378216969524957,0.3620273575721154,0.017056415264422975,0.040768998882133096,0.054492705293838276,A09,knee_strike,0.0
1,Mid,1,Mid,1,CounterReady,D22,block_retreat_combo,defense,反击防守,-0.18137003865679613,0.1947926887186656,0.33922421814903847,0.07205363493699292,0.058437806615599684,0.05106767695842477,A09,knee_strike,0.0
1,Mid,2,High,0,Normal,A01,straight_punch,attack,试探攻击,0.2477144005412563,0.2697354648392962,0.026858541116060224,0.01627293563579278,0.04046031972589443,0.0,,,0.0
1,Mid,2,High,0,Normal,A02,hook_punch,attack,试探攻击,0.09721817262717637,0.19593672985865673,0.09897073341712563,0.02440940170940171,0.03232956042667835,0.00198784411613442,,,0.0
1,Mid,2,High,0,Normal,A03,combo_punch,attack,试探攻击,-0.014559485346580641,0.20027828979702422,0.2028448188467462,0.08678898656898658,0.02703756912259827,6.369075758356663e-05,,,0.0
1,Mid,2,High,0,Normal,A04,swing_punch,attack,试探攻击,-0.013813610813489776,0.1876605013685829,0.18271239530498037,0.04475057038199896,0.03940870528740242,0.026407975907720878,,,0.0
1,Mid,2,High,0,Normal,A05,front_kick,attack,试探攻击,-0.04004073202318774,0.1693809438376045,0.19925738722458328,0.03254587127158556,0.03175892696955084,0.014935671307167173,,,0.0
1,Mid,2,High,0,Normal,A06,side_kick,attack,激进攻击,-0.18869951291546402,0.16281128068914197,0.278666279362064,0.03525802546659689,0.03663253815505694,0.10913345788094626,,,0.0
1,Mid,2,High,0,Normal,A07,spinning_kick,attack,激进攻击,-0.9322977989444021,0.15669371330312473,0.4126808160677967,0.06915997209140066,0.03760649119274993,1.0,,,0.0
1,Mid,2,High,0,Normal,A08,low_sweep,attack,试探攻击,0.07333090131067488,0.19251719307777063,0.11735019875986806,0.02712155939298796,0.028877578961665592,0.003264622270094341,,,0.0
1,Mid,2,High,0,Normal,A09,knee_strike,attack,激进攻击,0.2343421507231186,0.2649720254683864,0.044064439322774915,0.009492544915402058,0.07949160764051591,0.000843653682859174,,,0.0
1,Mid,2,High,0,Normal,A10,punch_kick_combo,attack,试探攻击,-0.31128600241678817,0.12155283970138835,0.40164491317174483,0.11933485435199721,0.013674694466406187,0.015017756670617109,,,0.0
1,Mid,2,High,0,Normal,A11,five_kick_combo,attack,试探攻击,-0.8879579646637491,0.02033823460949381,0.7983912233575814,0.4610664887493459,0.001830441114854442,0.026951890132482455,,,0.0
1,Mid,2,High,0,Normal,A12,body_charge,attack,激进攻击,-0.07631195366506913,0.1971892612133365,0.25341897590705126,0.08136467469038898,0.05176218106850083,0.021136925741756313,,,0.0
1,Mid,2,High,0,Normal,A13,counter_after_fall,attack,试探攻击,-0.9964561904955156,0.008430181382304527,0.9137274012498118,0.3091857631257631,0.0,0.04376390746694887,,,0.0
1,Mid,2,High,0,Normal,D01,cross_block,defense,保守防守,-0.4260461528119535,0.10738978034408521,0.48011574839242793,0.22276804997370794,0.03221693410322556,0.02270143520823029,A09,knee_strike,0.0
1,Mid,2,High,0,Normal,D02,single_parry,defense,保守防守,-0.4584237038534695,0.09392484772225472,0.5068962056306596,0.20216197490165413,0.028177454316676415,0.015903644519506047,A09,knee_strike,0.0
1,Mid,2,High,0,Normal,D03,elbow_block,defense,保守防守,-0.43716453466576266,0.10183548282446751,0.4928973605220832,0.19693416615287831,0.030550644847340262,0.019143212995581152,A09,knee_strike,0.0
1,Mid,2,High,0,Normal,D04,downward_block,defense,保守防守,-0.4469761824904756,0.0976759774577903,0.5004428687037902,0.19769806202037454,0.029302793237337088,0.015716772369952562,A09,knee_strike,0.0
1,Mid,2,High,0,Normal,D05,clamp_block,defense,保守防守,-0.3115461108013299,0.15339253559818197,0.41134989446744624,0.18918970527560722,0.046017760679454595,0.037245317929604574,A09,knee_strike,0.0
1,Mid,2,High,0,Normal,D06,lateral_slip,defense,反击防守,-0.40251085606259684,0.1037413830798105,0.48403280588942316,0.021621093750000004,0.031122414923943156,0.03599954848921315,A09,knee_strike,0.0
1,Mid,2,High,0,Normal,D07,duck_evade,defense,反击防守,-0.4100451007218087,0.10738978034408521,0.47901431310096154,0.02213454026442308,0.03221693410322556,0.060353801093571476,A09,knee_strike,0.0
1,Mid,2,High,0,Normal,D08,back_step,defense,反击防守,0.23625618657600306,0.3432015420550173,0.11460533052884614,0.005555138221153846,0.09849696822699242,0.01631103127065047,A09,knee_strike,0.0
1,Mid,2,High,0,Normal,D09,spin_evade,defense,反击防守,-0.6076417967895283,0.12039710972106449,0.4850384813701923,0.021251502403846156,0.03611913291631935,0.36712530036253005,A09,knee_strike,0.0
1,Mid,2,High,0,Normal,D10,orbit_step,defense,反击防守,-0.6046819443921013,0.1037413830798105,0.48403280588942316,0.021621093750000004,0.031122414923943156,0.33774744151832425,A09,knee_strike,0.0
1,Mid,2,High,0,Normal,D11,head_guard,defense,保守防守,-0.4376451931396853,0.10180138749102446,0.49296292963401445,0.15914627605731668,0.03054041624730734,0.030988774678646934,A09,knee_strike,0.0
1,Mid,2,High,0,Normal,D12,sink_guard,defense,保守防守,-0.32690387799787735,0.14373479663885355,0.4301907749650241,0.137447269141564,0.04312043899165606,0.032212736778694365,A09,knee_strike,0.0
1,Mid,2,High,0,Normal,D13,body_turn_guard,defense,保守防守,-0.5137389045710491,0.1006591975690811,0.5268344999693511,0.16394741483248196,0.028298533480997864,0.09019974014997359,A09,knee_strike,0.0
1,Mid,2,High,0,Normal,D14,com_compensation,defense,平衡恢复,0.007160990820025387,0.2790887726776593,0.2642521974736478,0.10324050950563869,0.0837266318032978,0.005631057975399893,A09,knee_strike,0.0
1,Mid,2,High,0,Normal,D15,yield_buffer,defense,平衡恢复,-0.3407176491409427,0.12976873191121005,0.4536827731469351,0.06234510757152843,0.038930619573363016,0.01809061239639487,A09,knee_strike,0.0
1,Mid,2,High,0,Normal,D16,step_adjust,defense,平衡恢复,-0.0747801871485671,0.23829135546844932,0.29186668496493395,0.11272636745452878,0.07148740664053481,0.019338903715348757,A09,knee_strike,0.0
1,Mid,2,High,0,Normal,D17,controlled_fall,defense,平衡恢复,-0.28365650605318243,0.2015334040537523,0.31671972370709134,0.21280579892085147,0.06046002121612569,0.20597168784910186,A09,knee_strike,0.0
1,Mid,2,High,0,Normal,D18,rapid_getup,defense,平衡恢复,-0.5045859388469736,0.0641533857698124,0.39772222034819715,0.26163626768258896,0.01924601573094372,0.18289411026605937,A09,knee_strike,0.0
1,Mid,2,High,0,Normal,D19,ground_guard,defense,平衡恢复,-0.7136863188729944,0.016246344743008758,0.6127763991105769,0.3867522195669321,0.004873903422902628,0.060866569069582765,A09,knee_strike,0.0
1,Mid,2,High,0,Normal,D20,slip_parry_combo,defense,反击防守,-0.2729391438726125,0.15583828760986537,0.4011827746703907,0.07630078234911077,0.046751486282959616,0.03236536955053264,A09,knee_strike,0.0
1,Mid,2,High,0,Normal,D21,duck_slip_combo,defense,反击防守,-0.2500127837001955,0.14378216969524957,0.3620273575721154,0.017056415264422975,0.040768998882133096,0.054492705293838276,A09,knee_strike,0.0
1,Mid,2,High,0,Normal,D22,block_retreat_combo,defense,反击防守,-0.18137003865679613,0.1947926887186656,0.33922421814903847,0.07205363493699292,0.058437806615599684,0.05106767695842477,A09,knee_strike,0.0
1,Mid,2,High,1,CounterReady,A01,straight_punch,attack,试探攻击,0.2703654565729129,0.2917267813748851,0.026858541116060224,0.01627293563579278,0.043759017206232764,0.0,,,0.08152919953885536
1,Mid,2,High,1,CounterReady,A02,hook_punch,attack,试探攻击,0.10126622546605624,0.19985546445582988,0.09897073341712563,0.02440940170940171,0.03297615163521193,0.00198784411613442,,,0.02
1,Mid,2,High,1,CounterReady,A03,combo_punch,attack,试探攻击,-0.01044576927414975,0.20428385559296472,0.2028448188467462,0.08678898656898658,0.027578320505050238,6.369075758356663e-05,,,0.02
1,Mid,2,High,1,CounterReady,A04,swing_punch,attack,试探攻击,-0.009902765964968498,0.19141371139595456,0.18271239530498037,0.04475057038199896,0.040196879393150454,0.026407975907720878,,,0.02
1,Mid,2,High,1,CounterReady,A05,front_kick,attack,试探攻击,-0.03652607743855743,0.1727685627143566,0.19925738722458328,0.03254587127158556,0.03239410550894186,0.014935671307167173,,,0.02
1,Mid,2,High,1,CounterReady,A06,side_kick,attack,激进攻击,-0.18529675714906096,0.1660675063029248,0.278666279362064,0.03525802546659689,0.03736518891815808,0.10913345788094626,,,0.02
1,Mid,2,High,1,CounterReady,A07,spinning_kick,attack,激进攻击,-0.9290134987135686,0.15982758756918722,0.4126808160677967,0.06915997209140066,0.03835862101660493,1.0,,,0.02
1,Mid,2,High,1,CounterReady,A08,low_sweep,attack,试探攻击,0.07729675548807695,0.19636753693932604,0.11735019875986806,0.02712155939298796,0.029455130540898905,0.003264622270094341,,,0.02
1,Mid,2,High,1,CounterReady,A09,knee_strike,attack,激进攻击,0.2792814062425569,0.3073675495433282,0.044064439322774915,0.009492544915402058,0.09221026486299845,0.000843653682859174,,,0.16
1,Mid,2,High,1,CounterReady,A10,punch_kick_combo,attack,试探攻击,-0.30880024684489477,0.12398389649541612,0.40164491317174483,0.11933485435199721,0.013948188355734312,0.015017756670617109,,,0.02
1,Mid,2,High,1,CounterReady,A11,five_kick_combo,attack,试探攻击,-0.8875438782070998,0.020744999301683685,0.7983912233575814,0.4610664887493459,0.0018670499371515308,0.026951890132482455,,,0.02
1,Mid,2,High,1,CounterReady,A12,body_charge,attack,激进攻击,-0.0721611197165284,0.2011330464376032,0.25341897590705126,0.08136467469038898,0.052797424689870844,0.021136925741756313,,,0.02
1,Mid,2,High,1,CounterReady,A13,counter_after_fall,attack,试探攻击,-0.9962875868678696,0.008598785009950618,0.9137274012498118,0.3091857631257631,0.0,0.04376390746694887,,,0.02
1,Mid,2,High,1,CounterReady,D01,cross_block,defense,保守防守,-0.4260461528119535,0.10738978034408521,0.48011574839242793,0.22276804997370794,0.03221693410322556,0.02270143520823029,A09,knee_strike,0.0
1,Mid,2,High,1,CounterReady,D02,single_parry,defense,保守防守,-0.4584237038534695,0.09392484772225472,0.5068962056306596,0.20216197490165413,0.028177454316676415,0.015903644519506047,A09,knee_strike,0.0
1,Mid,2,High,1,CounterReady,D03,elbow_block,defense,保守防守,-0.43716453466576266,0.10183548282446751,0.4928973605220832,0.19693416615287831,0.030550644847340262,0.019143212995581152,A09,knee_strike,0.0
1,Mid,2,High,1,CounterReady,D04,downward_block,defense,保守防守,-0.4469761824904756,0.0976759774577903,0.5004428687037902,0.19769806202037454,0.029302793237337088,0.015716772369952562,A09,knee_strike,0.0
1,Mid,2,High,1,CounterReady,D05,clamp_block,defense,保守防守,-0.3115461108013299,0.15339253559818197,0.41134989446744624,0.18918970527560722,0.046017760679454595,0.037245317929604574,A09,knee_strike,0.0
1,Mid,2,High,1,CounterReady,D06,lateral_slip,defense,反击防守,-0.40251085606259684,0.1037413830798105,0.48403280588942316,0.021621093750000004,0.031122414923943156,0.03599954848921315,A09,knee_strike,0.0
1,Mid,2,High,1,CounterReady,D07,duck_evade,defense,反击防守,-0.4100451007218087,0.10738978034408521,0.47901431310096154,0.02213454026442308,0.03221693410322556,0.060353801093571476,A09,knee_strike,0.0
1,Mid,2,High,1,CounterReady,D08,back_step,defense,反击防守,0.23625618657600306,0.3432015420550173,0.11460533052884614,0.005555138221153846,0.09849696822699242,0.01631103127065047,A09,knee_strike,0.0
1,Mid,2,High,1,CounterReady,D09,spin_evade,defense,反击防守,-0.6076417967895283,0.12039710972106449,0.4850384813701923,0.021251502403846156,0.03611913291631935,0.36712530036253005,A09,knee_strike,0.0
1,Mid,2,High,1,CounterReady,D10,orbit_step,defense,反击防守,-0.6046819443921013,0.1037413830798105,0.48403280588942316,0.021621093750000004,0.031122414923943156,0.33774744151832425,A09,knee_strike,0.0
1,Mid,2,High,1,CounterReady,D11,head_guard,defense,保守防守,-0.4376451931396853,0.10180138749102446,0.49296292963401445,0.15914627605731668,0.03054041624730734,0.030988774678646934,A09,knee_strike,0.0
1,Mid,2,High,1,CounterReady,D12,sink_guard,defense,保守防守,-0.32690387799787735,0.14373479663885355,0.4301907749650241,0.137447269141564,0.04312043899165606,0.032212736778694365,A09,knee_strike,0.0
1,Mid,2,High,1,CounterReady,D13,body_turn_guard,defense,保守防守,-0.5137389045710491,0.1006591975690811,0.5268344999693511,0.16394741483248196,0.028298533480997864,0.09019974014997359,A09,knee_strike,0.0
1,Mid,2,High,1,CounterReady,D14,com_compensation,defense,平衡恢复,0.007160990820025387,0.2790887726776593,0.2642521974736478,0.10324050950563869,0.0837266318032978,0.005631057975399893,A09,knee_strike,0.0
1,Mid,2,High,1,CounterReady,D15,yield_buffer,defense,平衡恢复,-0.3407176491409427,0.12976873191121005,0.4536827731469351,0.06234510757152843,0.038930619573363016,0.01809061239639487,A09,knee_strike,0.0
1,Mid,2,High,1,CounterReady,D16,step_adjust,defense,平衡恢复,-0.0747801871485671,0.23829135546844932,0.29186668496493395,0.11272636745452878,0.07148740664053481,0.019338903715348757,A09,knee_strike,0.0
1,Mid,2,High,1,CounterReady,D17,controlled_fall,defense,平衡恢复,-0.28365650605318243,0.2015334040537523,0.31671972370709134,0.21280579892085147,0.06046002121612569,0.20597168784910186,A09,knee_strike,0.0
1,Mid,2,High,1,CounterReady,D18,rapid_getup,defense,平衡恢复,-0.5045859388469736,0.0641533857698124,0.39772222034819715,0.26163626768258896,0.01924601573094372,0.18289411026605937,A09,knee_strike,0.0
1,Mid,2,High,1,CounterReady,D19,ground_guard,defense,平衡恢复,-0.7136863188729944,0.016246344743008758,0.6127763991105769,0.3867522195669321,0.004873903422902628,0.060866569069582765,A09,knee_strike,0.0
1,Mid,2,High,1,CounterReady,D20,slip_parry_combo,defense,反击防守,-0.2729391438726125,0.15583828760986537,0.4011827746703907,0.07630078234911077,0.046751486282959616,0.03236536955053264,A09,knee_strike,0.0
1,Mid,2,High,1,CounterReady,D21,duck_slip_combo,defense,反击防守,-0.2500127837001955,0.14378216969524957,0.3620273575721154,0.017056415264422975,0.040768998882133096,0.054492705293838276,A09,knee_strike,0.0
1,Mid,2,High,1,CounterReady,D22,block_retreat_combo,defense,反击防守,-0.18137003865679613,0.1947926887186656,0.33922421814903847,0.07205363493699292,0.058437806615599684,0.05106767695842477,A09,knee_strike,0.0
2,High,0,Low,0,Normal,A01,straight_punch,attack,试探攻击,0.24002915998697225,0.2697354648392962,0.026858541116060224,0.014238818681318682,0.0,0.0,,,0.0
2,High,0,Low,0,Normal,A02,hook_punch,attack,试探攻击,0.09136249558457575,0.19593672985865673,0.09897073341712563,0.021358226495726496,0.0,0.00198784411613442,,,0.0
2,High,0,Low,0,Normal,A03,combo_punch,attack,试探攻击,-0.017797274506875627,0.20027828979702422,0.2028448188467462,0.07594036324786325,0.0,6.369075758356663e-05,,,0.0
2,High,0,Low,0,Normal,A04,swing_punch,attack,试探攻击,-0.020576587611420283,0.1876605013685829,0.18271239530498037,0.039156749084249085,0.0,0.026407975907720878,,,0.0
2,High,0,Low,0,Normal,A05,front_kick,attack,试探攻击,-0.045578870635308265,0.1693809438376045,0.19925738722458328,0.028477637362637365,0.0,0.014935671307167173,,,0.0
2,High,0,Low,0,Normal,A06,side_kick,attack,激进攻击,-0.1951445699098105,0.16281128068914197,0.278666279362064,0.030850772283272283,0.0,0.10913345788094626,,,0.0
2,High,0,Low,0,Normal,A07,spinning_kick,attack,激进攻击,-0.9380900978806671,0.15669371330312473,0.4126808160677967,0.06051497557997558,0.0,1.0,,,0.0
2,High,0,Low,0,Normal,A08,low_sweep,attack,试探攻击,0.06823342450316645,0.19251719307777063,0.11735019875986806,0.023731364468864466,0.0,0.003264622270094341,,,0.0
2,High,0,Low,0,Normal,A09,knee_strike,attack,激进攻击,0.21868114281790046,0.2649720254683864,0.044064439322774915,0.0083059768009768,0.0,0.000843653682859174,,,0.0
2,High,0,Low,0,Normal,A10,punch_kick_combo,attack,试探攻击,-0.31103756995126947,0.12155283970138835,0.40164491317174483,0.10441799755799756,0.0,0.015017756670617109,,,0.0
2,High,0,Low,0,Normal,A11,five_kick_combo,attack,试探攻击,-0.8767973906679863,0.02033823460949381,0.7983912233575814,0.40343317765567765,0.0,0.026951890132482455,,,0.0
2,High,0,Low,0,Normal,A12,body_charge,attack,激进攻击,-0.08463027301150958,0.1971892612133365,0.25341897590705126,0.07119409035409036,0.0,0.021136925741756313,,,0.0
2,High,0,Low,0,Normal,A13,counter_after_fall,attack,试探攻击,-0.9887265464173715,0.008430181382304527,0.9137274012498118,0.27053754273504277,0.0,0.04376390746694887,,,0.0
2,High,0,Low,0,Normal,D01,cross_block,defense,保守防守,-0.5081877645739602,0.07967349756963484,0.519123804918324,0.2562181091308594,0.0,0.026110202088207767,A09,knee_strike,0.0
2,High,0,Low,0,Normal,D02,single_parry,defense,保守防守,-0.5425274310179181,0.06535901963720782,0.549134049615543,0.23249176646334668,0.0,0.018289623502856026,A09,knee_strike,0.0
2,High,0,Low,0,Normal,D03,elbow_block,defense,保守防守,-0.5212254780750907,0.07310932777372307,0.5342293465260984,0.22670344629948608,0.0,0.02203697024301198,A09,knee_strike,0.0
2,High,0,Low,0,Normal,D04,downward_block,defense,保守防守,-0.5313673091158416,0.0687908778569187,0.5425342052082135,0.22752513828849033,0.0,0.018087991204251898,A09,knee_strike,0.0
2,High,0,Low,0,Normal,D05,clamp_block,defense,保守防守,-0.4249664500702545,0.11079447555763546,0.4616937161888001,0.22316036546776308,0.0,0.04393303932169736,A09,knee_strike,0.0
2,High,0,Low,0,Normal,D06,lateral_slip,defense,反击防守,-0.433128324520389,0.09860766993324219,0.4999144069602274,0.024188565340909095,0.0,0.04027443944062994,A09,knee_strike,0.0
2,High,0,Low,0,Normal,D07,duck_evade,defense,反击防守,-0.48974450181502566,0.07967349756963484,0.5178221086647729,0.025455877130681818,0.0,0.06941002282649442,A09,knee_strike,0.0
2,High,0,Low,0,Normal,D08,back_step,defense,反击防守,0.16307769254021678,0.3111184276637251,0.13390468607954545,0.006522549715909091,0.0,0.019151550896688144,A09,knee_strike,0.0
2,High,0,Low,0,Normal,D09,spin_evade,defense,反击防守,-0.6624747561879556,0.11829171050926962,0.5011029325284091,0.02375177556818182,0.0,0.41031817769429824,A09,knee_strike,0.0
2,High,0,Low,0,Normal,D10,orbit_step,defense,反击防守,-0.6593069182883811,0.09860766993324219,0.4999144069602274,0.024188565340909095,0.0,0.3778544301391255,A09,knee_strike,0.0
